# 0.400 0.470
# 0.470 0.560
# 0.570 0.640
# 0.640 0.800
# 0.800 0.892
# 0.963 1.015
  3695.450  1.7165E-01  1.8098E-04   1.0     1.00
  3696.350  1.7195E-01  1.8101E-04   1.0     1.00
  3697.250  1.7253E-01  1.8180E-04   1.0     1.00
  3698.150  1.7456E-01  1.8397E-04   1.0     1.00
  3699.050  1.7825E-01  1.8789E-04   1.0     1.00
  3699.950  1.8222E-01  1.9212E-04   1.0     1.00
  3700.850  1.8426E-01  1.9419E-04   1.0     1.00
  3701.750  1.8195E-01  1.9211E-04   1.0     1.00
  3702.650  1.7586E-01  1.8505E-04   1.0     1.00
  3703.550  1.6509E-01  1.7436E-04   1.0     1.00
  3704.450  1.5477E-01  1.6315E-04   1.0     1.00
  3705.350  1.4644E-01  1.5422E-04   1.0     1.00
  3706.250  1.4199E-01  1.4966E-04   1.0     1.00
  3707.150  1.4258E-01  1.5002E-04   1.0     1.00
  3708.050  1.4537E-01  1.5294E-04   1.0     1.00
  3708.960  1.4851E-01  1.5657E-04   1.0     1.00
  3709.860  1.5175E-01  1.5992E-04   1.0     1.00
  3710.760  1.5516E-01  1.6349E-04   1.0     1.00
  3711.660  1.5926E-01  1.6834E-04   1.0     1.00
  3712.560  1.6623E-01  1.7512E-04   1.0     1.00
  3713.460  1.7437E-01  1.8355E-04   1.0     1.00
  3714.360  1.8204E-01  1.9201E-04   1.0     1.00
  3715.260  1.8797E-01  1.9819E-04   1.0     1.00
  3716.160  1.9021E-01  2.0078E-04   1.0     1.00
  3717.060  1.8898E-01  1.9930E-04   1.0     1.00
  3717.960  1.8305E-01  1.9319E-04   1.0     1.00
  3718.860  1.7268E-01  1.8219E-04   1.0     1.00
  3719.760  1.5912E-01  1.6787E-04   1.0     1.00
  3720.660  1.4502E-01  1.5318E-04   1.0     1.00
  3721.560  1.3499E-01  1.4229E-04   1.0     1.00
  3722.460  1.3275E-01  1.3995E-04   1.0     1.00
  3723.360  1.3832E-01  1.4565E-04   1.0     1.00
  3724.260  1.4877E-01  1.5681E-04   1.0     1.00
  3725.160  1.6061E-01  1.6921E-04   1.0     1.00
  3726.060  1.6906E-01  1.7828E-04   1.0     1.00
  3726.960  1.7326E-01  1.8261E-04   1.0     1.00
  3727.860  1.7431E-01  1.8384E-04   1.0     1.00
  3728.760  1.7456E-01  1.8419E-04   1.0     1.00
  3729.660  1.7508E-01  1.8445E-04   1.0     1.00
  3730.560  1.7406E-01  1.8304E-04   1.0     1.00
  3731.460  1.6898E-01  1.7811E-04   1.0     1.00
  3732.360  1.6008E-01  1.6886E-04   1.0     1.00
  3733.260  1.4799E-01  1.5600E-04   1.0     1.00
  3734.160  1.3495E-01  1.4218E-04   1.0     1.00
  3735.060  1.2477E-01  1.3150E-04   1.0     1.00
  3735.960  1.2038E-01  1.2688E-04   1.0     1.00
  3736.860  1.2267E-01  1.2940E-04   1.0     1.00
  3737.760  1.3176E-01  1.3861E-04   1.0     1.00
  3738.660  1.4407E-01  1.5187E-04   1.0     1.00
  3739.560  1.5708E-01  1.6588E-04   1.0     1.00
  3740.460  1.6863E-01  1.7773E-04   1.0     1.00
  3741.360  1.7596E-01  1.8504E-04   1.0     1.00
  3742.260  1.7693E-01  1.8636E-04   1.0     1.00
  3743.160  1.7379E-01  1.8339E-04   1.0     1.00
  3744.060  1.6877E-01  1.7774E-04   1.0     1.00
  3744.960  1.6188E-01  1.7081E-04   1.0     1.00
  3745.860  1.5515E-01  1.6334E-04   1.0     1.00
  3746.760  1.4744E-01  1.5551E-04   1.0     1.00
  3747.670  1.3943E-01  1.4701E-04   1.0     1.00
  3748.570  1.3103E-01  1.3840E-04   1.0     1.00
  3749.470  1.2487E-01  1.3171E-04   1.0     1.00
  3750.370  1.2472E-01  1.3112E-04   1.0     1.00
  3751.270  1.3079E-01  1.3796E-04   1.0     1.00
  3752.170  1.4296E-01  1.5087E-04   1.0     1.00
  3753.070  1.5789E-01  1.6657E-04   1.0     1.00
  3753.970  1.7223E-01  1.8154E-04   1.0     1.00
  3754.870  1.8342E-01  1.9327E-04   1.0     1.00
  3755.770  1.8960E-01  1.9981E-04   1.0     1.00
  3756.670  1.8909E-01  1.9945E-04   1.0     1.00
  3757.570  1.8280E-01  1.9215E-04   1.0     1.00
  3758.470  1.7171E-01  1.8130E-04   1.0     1.00
  3759.370  1.6371E-01  1.7273E-04   1.0     1.00
  3760.270  1.6101E-01  1.6957E-04   1.0     1.00
  3761.170  1.6328E-01  1.7186E-04   1.0     1.00
  3762.070  1.6819E-01  1.7746E-04   1.0     1.00
  3762.970  1.7388E-01  1.8334E-04   1.0     1.00
  3763.870  1.7785E-01  1.8789E-04   1.0     1.00
  3764.770  1.8083E-01  1.9054E-04   1.0     1.00
  3765.670  1.8150E-01  1.9106E-04   1.0     1.00
  3766.570  1.7953E-01  1.8909E-04   1.0     1.00
  3767.470  1.7591E-01  1.8540E-04   1.0     1.00
  3768.370  1.7135E-01  1.8079E-04   1.0     1.00
  3769.270  1.6679E-01  1.7597E-04   1.0     1.00
  3770.170  1.6294E-01  1.7183E-04   1.0     1.00
  3771.070  1.6150E-01  1.7036E-04   1.0     1.00
  3771.970  1.6404E-01  1.7305E-04   1.0     1.00
  3772.870  1.7076E-01  1.7974E-04   1.0     1.00
  3773.770  1.7862E-01  1.8816E-04   1.0     1.00
  3774.670  1.8535E-01  1.9521E-04   1.0     1.00
  3775.570  1.8951E-01  1.9976E-04   1.0     1.00
  3776.470  1.9229E-01  2.0288E-04   1.0     1.00
  3777.370  1.9545E-01  2.0601E-04   1.0     1.00
  3778.270  1.9904E-01  2.1000E-04   1.0     1.00
  3779.170  2.0406E-01  2.1500E-04   1.0     1.00
  3780.070  2.0874E-01  2.2026E-04   1.0     1.00
  3780.970  2.1377E-01  2.2495E-04   1.0     1.00
  3781.870  2.1676E-01  2.2830E-04   1.0     1.00
  3782.770  2.1729E-01  2.2985E-04   1.0     1.00
  3783.670  2.1751E-01  2.2933E-04   1.0     1.00
  3784.570  2.1528E-01  2.2663E-04   1.0     1.00
  3785.470  2.0995E-01  2.2135E-04   1.0     1.00
  3786.380  2.0287E-01  2.1383E-04   1.0     1.00
  3787.280  1.9552E-01  2.0600E-04   1.0     1.00
  3788.180  1.8990E-01  2.0008E-04   1.0     1.00
  3789.080  1.8691E-01  1.9683E-04   1.0     1.00
  3789.980  1.8601E-01  1.9584E-04   1.0     1.00
  3790.880  1.8588E-01  1.9611E-04   1.0     1.00
  3791.780  1.8634E-01  1.9620E-04   1.0     1.00
  3792.680  1.8480E-01  1.9459E-04   1.0     1.00
  3793.580  1.8062E-01  1.9056E-04   1.0     1.00
  3794.480  1.7474E-01  1.8432E-04   1.0     1.00
  3795.380  1.6743E-01  1.7663E-04   1.0     1.00
  3796.280  1.5961E-01  1.6808E-04   1.0     1.00
  3797.180  1.5126E-01  1.5964E-04   1.0     1.00
  3798.080  1.4522E-01  1.5309E-04   1.0     1.00
  3798.980  1.4331E-01  1.5107E-04   1.0     1.00
  3799.880  1.4753E-01  1.5568E-04   1.0     1.00
  3800.780  1.5853E-01  1.6708E-04   1.0     1.00
  3801.680  1.7237E-01  1.8130E-04   1.0     1.00
  3802.580  1.8518E-01  1.9519E-04   1.0     1.00
  3803.480  1.9606E-01  2.0650E-04   1.0     1.00
  3804.380  2.0285E-01  2.1381E-04   1.0     1.00
  3805.280  2.0534E-01  2.1635E-04   1.0     1.00
  3806.180  2.0418E-01  2.1561E-04   1.0     1.00
  3807.080  2.0259E-01  2.1366E-04   1.0     1.00
  3807.980  2.0210E-01  2.1288E-04   1.0     1.00
  3808.880  2.0359E-01  2.1464E-04   1.0     1.00
  3809.780  2.0705E-01  2.1809E-04   1.0     1.00
  3810.680  2.0894E-01  2.2055E-04   1.0     1.00
  3811.580  2.0844E-01  2.1990E-04   1.0     1.00
  3812.480  2.0402E-01  2.1531E-04   1.0     1.00
  3813.380  1.9652E-01  2.0757E-04   1.0     1.00
  3814.280  1.8916E-01  1.9921E-04   1.0     1.00
  3815.180  1.8335E-01  1.9296E-04   1.0     1.00
  3816.080  1.8079E-01  1.9040E-04   1.0     1.00
  3816.980  1.8155E-01  1.9154E-04   1.0     1.00
  3817.880  1.8446E-01  1.9446E-04   1.0     1.00
  3818.780  1.8586E-01  1.9575E-04   1.0     1.00
  3819.680  1.8410E-01  1.9398E-04   1.0     1.00
  3820.580  1.8074E-01  1.9052E-04   1.0     1.00
  3821.480  1.7853E-01  1.8809E-04   1.0     1.00
  3822.380  1.7834E-01  1.8798E-04   1.0     1.00
  3823.280  1.7849E-01  1.8804E-04   1.0     1.00
  3824.180  1.7633E-01  1.8545E-04   1.0     1.00
  3825.090  1.7026E-01  1.7975E-04   1.0     1.00
  3825.990  1.6424E-01  1.7302E-04   1.0     1.00
  3826.890  1.5872E-01  1.6748E-04   1.0     1.00
  3827.790  1.5543E-01  1.6380E-04   1.0     1.00
  3828.690  1.5269E-01  1.6082E-04   1.0     1.00
  3829.590  1.4927E-01  1.5733E-04   1.0     1.00
  3830.490  1.4466E-01  1.5238E-04   1.0     1.00
  3831.390  1.3811E-01  1.4532E-04   1.0     1.00
  3832.290  1.2967E-01  1.3658E-04   1.0     1.00
  3833.190  1.2172E-01  1.2814E-04   1.0     1.00
  3834.090  1.1560E-01  1.2192E-04   1.0     1.00
  3834.990  1.1263E-01  1.1880E-04   1.0     1.00
  3835.890  1.1221E-01  1.1841E-04   1.0     1.00
  3836.790  1.1354E-01  1.1969E-04   1.0     1.00
  3837.690  1.1526E-01  1.2162E-04   1.0     1.00
  3838.590  1.1808E-01  1.2449E-04   1.0     1.00
  3839.490  1.2265E-01  1.2932E-04   1.0     1.00
  3840.390  1.3022E-01  1.3713E-04   1.0     1.00
  3841.290  1.4056E-01  1.4825E-04   1.0     1.00
  3842.190  1.5270E-01  1.6084E-04   1.0     1.00
  3843.090  1.6441E-01  1.7303E-04   1.0     1.00
  3843.990  1.7386E-01  1.8326E-04   1.0     1.00
  3844.890  1.8096E-01  1.9077E-04   1.0     1.00
  3845.790  1.8569E-01  1.9553E-04   1.0     1.00
  3846.690  1.8847E-01  1.9864E-04   1.0     1.00
  3847.590  1.9069E-01  2.0075E-04   1.0     1.00
  3848.490  1.9128E-01  2.0182E-04   1.0     1.00
  3849.390  1.9154E-01  2.0163E-04   1.0     1.00
  3850.290  1.9062E-01  2.0062E-04   1.0     1.00
  3851.190  1.8999E-01  2.0013E-04   1.0     1.00
  3852.090  1.9062E-01  2.0089E-04   1.0     1.00
  3852.990  1.9230E-01  2.0248E-04   1.0     1.00
  3853.890  1.9300E-01  2.0372E-04   1.0     1.00
  3854.790  1.9313E-01  2.0350E-04   1.0     1.00
  3855.690  1.9120E-01  2.0135E-04   1.0     1.00
  3856.590  1.8773E-01  1.9779E-04   1.0     1.00
  3857.490  1.8344E-01  1.9320E-04   1.0     1.00
  3858.390  1.7804E-01  1.8804E-04   1.0     1.00
  3859.290  1.7358E-01  1.8328E-04   1.0     1.00
  3860.190  1.7197E-01  1.8137E-04   1.0     1.00
  3861.090  1.7425E-01  1.8403E-04   1.0     1.00
  3861.990  1.8114E-01  1.9096E-04   1.0     1.00
  3862.900  1.9006E-01  1.9991E-04   1.0     1.00
  3863.800  1.9669E-01  2.0744E-04   1.0     1.00
  3864.700  1.9995E-01  2.1122E-04   1.0     1.00
  3865.600  2.0086E-01  2.1152E-04   1.0     1.00
  3866.500  1.9901E-01  2.1009E-04   1.0     1.00
  3867.400  1.9729E-01  2.0821E-04   1.0     1.00
  3868.300  1.9558E-01  2.0608E-04   1.0     1.00
  3869.200  1.9249E-01  2.0290E-04   1.0     1.00
  3870.100  1.8748E-01  1.9763E-04   1.0     1.00
  3871.000  1.8096E-01  1.9074E-04   1.0     1.00
  3871.900  1.7436E-01  1.8388E-04   1.0     1.00
  3872.800  1.7022E-01  1.7946E-04   1.0     1.00
  3873.700  1.7030E-01  1.7933E-04   1.0     1.00
  3874.600  1.7427E-01  1.8368E-04   1.0     1.00
  3875.500  1.7971E-01  1.8924E-04   1.0     1.00
  3876.400  1.8269E-01  1.9255E-04   1.0     1.00
  3877.300  1.8213E-01  1.9193E-04   1.0     1.00
  3878.200  1.7856E-01  1.8837E-04   1.0     1.00
  3879.100  1.7523E-01  1.8468E-04   1.0     1.00
  3880.000  1.7379E-01  1.8325E-04   1.0     1.00
  3880.900  1.7393E-01  1.8356E-04   1.0     1.00
  3881.800  1.7440E-01  1.8423E-04   1.0     1.00
  3882.700  1.7512E-01  1.8464E-04   1.0     1.00
  3883.600  1.7574E-01  1.8499E-04   1.0     1.00
  3884.500  1.7556E-01  1.8485E-04   1.0     1.00
  3885.400  1.7328E-01  1.8263E-04   1.0     1.00
  3886.300  1.6805E-01  1.7733E-04   1.0     1.00
  3887.200  1.6072E-01  1.6958E-04   1.0     1.00
  3888.100  1.5319E-01  1.6150E-04   1.0     1.00
  3889.000  1.4787E-01  1.5587E-04   1.0     1.00
  3889.900  1.4783E-01  1.5584E-04   1.0     1.00
  3890.800  1.5330E-01  1.6150E-04   1.0     1.00
  3891.700  1.6237E-01  1.7108E-04   1.0     1.00
  3892.600  1.7220E-01  1.8140E-04   1.0     1.00
  3893.500  1.7960E-01  1.8950E-04   1.0     1.00
  3894.400  1.8443E-01  1.9421E-04   1.0     1.00
  3895.300  1.8684E-01  1.9682E-04   1.0     1.00
  3896.200  1.8853E-01  1.9922E-04   1.0     1.00
  3897.100  1.9167E-01  2.0202E-04   1.0     1.00
  3898.000  1.9412E-01  2.0464E-04   1.0     1.00
  3898.900  1.9590E-01  2.0623E-04   1.0     1.00
  3899.800  1.9586E-01  2.0658E-04   1.0     1.00
  3900.700  1.9578E-01  2.0629E-04   1.0     1.00
  3901.600  1.9521E-01  2.0557E-04   1.0     1.00
  3902.510  1.9341E-01  2.0397E-04   1.0     1.00
  3903.410  1.9094E-01  2.0097E-04   1.0     1.00
  3904.310  1.8683E-01  1.9660E-04   1.0     1.00
  3905.210  1.8208E-01  1.9215E-04   1.0     1.00
  3906.110  1.7988E-01  1.8995E-04   1.0     1.00
  3907.010  1.8206E-01  1.9184E-04   1.0     1.00
  3907.910  1.8820E-01  1.9800E-04   1.0     1.00
  3908.810  1.9584E-01  2.0655E-04   1.0     1.00
  3909.710  2.0347E-01  2.1467E-04   1.0     1.00
  3910.610  2.0887E-01  2.2033E-04   1.0     1.00
  3911.510  2.1198E-01  2.2355E-04   1.0     1.00
  3912.410  2.1333E-01  2.2461E-04   1.0     1.00
  3913.310  2.1194E-01  2.2362E-04   1.0     1.00
  3914.210  2.0918E-01  2.2085E-04   1.0     1.00
  3915.110  2.0610E-01  2.1720E-04   1.0     1.00
  3916.010  2.0292E-01  2.1379E-04   1.0     1.00
  3916.910  2.0027E-01  2.1091E-04   1.0     1.00
  3917.810  1.9712E-01  2.0802E-04   1.0     1.00
  3918.710  1.9372E-01  2.0442E-04   1.0     1.00
  3919.610  1.8978E-01  1.9978E-04   1.0     1.00
  3920.510  1.8480E-01  1.9449E-04   1.0     1.00
  3921.410  1.8013E-01  1.8966E-04   1.0     1.00
  3922.310  1.7682E-01  1.8606E-04   1.0     1.00
  3923.210  1.7410E-01  1.8358E-04   1.0     1.00
  3924.110  1.7201E-01  1.8119E-04   1.0     1.00
  3925.010  1.6859E-01  1.7739E-04   1.0     1.00
  3925.910  1.6208E-01  1.7064E-04   1.0     1.00
  3926.810  1.5219E-01  1.6045E-04   1.0     1.00
  3927.710  1.3967E-01  1.4729E-04   1.0     1.00
  3928.610  1.2518E-01  1.3195E-04   1.0     1.00
  3929.510  1.0956E-01  1.1535E-04   1.0     1.00
  3930.410  9.3445E-02  9.8434E-05   1.0     1.00
  3931.310  7.7927E-02  8.2181E-05   1.0     1.00
  3932.210  6.4315E-02  6.7741E-05   1.0     1.00
  3933.110  5.3501E-02  5.6326E-05   1.0     1.00
  3934.010  4.6832E-02  4.9321E-05   1.0     1.00
  3934.910  4.5414E-02  4.7917E-05   1.0     1.00
  3935.810  5.0037E-02  5.2675E-05   1.0     1.00
  3936.710  6.0213E-02  6.3432E-05   1.0     1.00
  3937.610  7.4584E-02  7.8558E-05   1.0     1.00
  3938.510  9.0700E-02  9.5711E-05   1.0     1.00
  3939.420  1.0747E-01  1.1321E-04   1.0     1.00
  3940.320  1.2258E-01  1.2909E-04   1.0     1.00
  3941.220  1.3521E-01  1.4247E-04   1.0     1.00
  3942.120  1.4475E-01  1.5274E-04   1.0     1.00
  3943.020  1.5223E-01  1.6032E-04   1.0     1.00
  3943.920  1.5817E-01  1.6664E-04   1.0     1.00
  3944.820  1.6406E-01  1.7300E-04   1.0     1.00
  3945.720  1.7036E-01  1.7995E-04   1.0     1.00
  3946.620  1.7731E-01  1.8692E-04   1.0     1.00
  3947.520  1.8315E-01  1.9265E-04   1.0     1.00
  3948.420  1.8635E-01  1.9653E-04   1.0     1.00
  3949.320  1.8902E-01  1.9952E-04   1.0     1.00
  3950.220  1.9198E-01  2.0247E-04   1.0     1.00
  3951.120  1.9536E-01  2.0544E-04   1.0     1.00
  3952.020  1.9715E-01  2.0785E-04   1.0     1.00
  3952.920  1.9881E-01  2.0947E-04   1.0     1.00
  3953.820  1.9947E-01  2.1053E-04   1.0     1.00
  3954.720  2.0017E-01  2.1106E-04   1.0     1.00
  3955.620  1.9969E-01  2.1041E-04   1.0     1.00
  3956.520  1.9753E-01  2.0828E-04   1.0     1.00
  3957.420  1.9484E-01  2.0535E-04   1.0     1.00
  3958.320  1.9195E-01  2.0268E-04   1.0     1.00
  3959.220  1.8998E-01  2.0016E-04   1.0     1.00
  3960.120  1.8593E-01  1.9593E-04   1.0     1.00
  3961.020  1.7874E-01  1.8834E-04   1.0     1.00
  3961.920  1.6807E-01  1.7721E-04   1.0     1.00
  3962.820  1.5516E-01  1.6375E-04   1.0     1.00
  3963.720  1.4167E-01  1.4931E-04   1.0     1.00
  3964.620  1.2736E-01  1.3428E-04   1.0     1.00
  3965.520  1.1185E-01  1.1810E-04   1.0     1.00
  3966.420  9.5629E-02  1.0080E-04   1.0     1.00
  3967.320  7.9363E-02  8.3734E-05   1.0     1.00
  3968.220  6.5832E-02  6.9402E-05   1.0     1.00
  3969.120  5.7489E-02  6.0599E-05   1.0     1.00
  3970.020  5.6340E-02  5.9311E-05   1.0     1.00
  3970.920  6.2977E-02  6.6441E-05   1.0     1.00
  3971.820  7.5752E-02  7.9770E-05   1.0     1.00
  3972.720  9.1882E-02  9.6611E-05   1.0     1.00
  3973.620  1.0890E-01  1.1481E-04   1.0     1.00
  3974.520  1.2607E-01  1.3291E-04   1.0     1.00
  3975.420  1.4218E-01  1.5005E-04   1.0     1.00
  3976.320  1.5733E-01  1.6568E-04   1.0     1.00
  3977.220  1.7049E-01  1.7953E-04   1.0     1.00
  3978.130  1.8230E-01  1.9200E-04   1.0     1.00
  3979.030  1.9264E-01  2.0286E-04   1.0     1.00
  3979.930  2.0070E-01  2.1180E-04   1.0     1.00
  3980.830  2.0662E-01  2.1806E-04   1.0     1.00
  3981.730  2.1009E-01  2.2137E-04   1.0     1.00
  3982.630  2.1099E-01  2.2248E-04   1.0     1.00
  3983.530  2.1202E-01  2.2336E-04   1.0     1.00
  3984.430  2.1372E-01  2.2521E-04   1.0     1.00
  3985.330  2.1650E-01  2.2803E-04   1.0     1.00
  3986.230  2.1912E-01  2.3119E-04   1.0     1.00
  3987.130  2.2191E-01  2.3428E-04   1.0     1.00
  3988.030  2.2546E-01  2.3735E-04   1.0     1.00
  3988.930  2.2852E-01  2.4048E-04   1.0     1.00
  3989.830  2.3101E-01  2.4357E-04   1.0     1.00
  3990.730  2.3331E-01  2.4666E-04   1.0     1.00
  3991.630  2.3719E-01  2.4983E-04   1.0     1.00
  3992.530  2.4024E-01  2.5281E-04   1.0     1.00
  3993.430  2.4194E-01  2.5471E-04   1.0     1.00
  3994.330  2.4142E-01  2.5449E-04   1.0     1.00
  3995.230  2.3919E-01  2.5184E-04   1.0     1.00
  3996.130  2.3533E-01  2.4787E-04   1.0     1.00
  3997.030  2.3148E-01  2.4391E-04   1.0     1.00
  3997.930  2.2921E-01  2.4138E-04   1.0     1.00
  3998.830  2.2907E-01  2.4134E-04   1.0     1.00
  3999.730  2.3165E-01  2.4415E-04   1.0     1.00
  4000.630  2.3647E-01  2.4908E-04   1.0     1.00
  4001.530  2.4131E-01  2.5429E-04   1.0     1.00
  4002.430  2.4443E-01  2.5798E-04   1.0     1.00
  4003.330  2.4575E-01  2.5890E-04   1.0     1.00
  4004.230  2.4351E-01  2.5658E-04   1.0     1.00
  4005.130  2.3855E-01  2.5180E-04   1.0     1.00
