0	1	2	3	4
4075.068688452135	3265.656511456896	45.2772120995665	1.0	214.74763257415546
4076.4656191785184	3295.5737902214555	45.479237696808106	1.0	214.69326691200732
4077.861314367097	3347.360453381147	45.7835407181193	1.0	214.6389865325373
4079.261935391391	3409.072373044198	46.18556683363492	1.0	214.58455192127067
4080.6566887985127	3469.4159213009852	46.66039218520108	1.0	214.5303824859013
4082.054991624136	3526.97463747492	47.11167955251405	1.0	214.47611235677536
4083.377721561522	3572.4383999147476	47.40035857378305	1.0	214.42480952870855
4084.8496461372474	3592.9621815509054	47.43278244083603	1.0	214.36775916008295
4086.2469000948595	3597.647706750349	47.26266016331662	1.0	214.31364097822672
4087.644340335849	3596.907039139055	47.00969260043783	1.0	214.25955258643717
4089.043659519676	3572.7305754310396	46.716937093376515	1.0	214.20542851380114
4090.4429224296086	3513.5287969052292	46.36495277570756	1.0	214.15134364666724
4091.8409720557497	3434.8485056224513	45.936010218599755	1.0	214.09734261793585
4093.2383357588183	3350.836974951766	45.429314079005614	1.0	214.0434049447183
4094.6380860660047	3256.013128046624	44.85602802774753	1.0	213.98941205818173
4096.034660583498	3145.869539645444	44.2600299589154	1.0	213.93557844891455
4097.436258998375	3038.546200416561	43.740916348008255	1.0	213.88158807967352
4098.8352107563815	2971.647145591664	43.437583166583785	1.0	213.8277364807007
4100.234108763217	2978.2349233427058	43.44925858076633	1.0	213.77392369578828
4101.633287672591	3055.8024871899065	43.77171964746341	1.0	213.7201368228232
4103.031515620801	3174.7251279011507	44.307488661985175	1.0	213.66642315290198
4104.432725534129	3307.225616728142	44.936040731395615	1.0	213.61263164287044
4105.832598690282	3426.97209085429	45.567868004115844	1.0	213.55892811271133
4107.232896069914	3519.6615420920116	46.15997659316352	1.0	213.50524493232805
4108.6328973736445	3594.277505136023	46.699307879249744	1.0	213.45160968342077
4110.032020783642	3665.4418034962146	47.17708922787796	1.0	213.39804457259063
4111.433847962486	3734.329512458007	47.57138310438058	1.0	213.34441251082944
4112.835073267349	3788.8169256479773	47.86338110770589	1.0	213.29084001255674
4114.234706204715	3824.9889466002883	48.066337891186244	1.0	213.23736482388998
4115.6363481083345	3852.813974117153	48.21575456291123	1.0	213.18384932919307
4117.039138227423	3873.826514122988	48.33127913357123	1.0	213.13032647835072
4118.439059415309	3878.086032673566	48.40716698009704	1.0	213.07694943962167
4119.839482829236	3863.53639654622	48.44342607537775	1.0	213.023589546267
4121.241435929827	3847.5818337910273	48.46383865826426	1.0	212.9702076912264
4122.643698641392	3844.8973179635927	48.49080607695458	1.0	212.91685036547122
4124.044099625881	3844.9830065851565	48.520487766943276	1.0	212.86360009308535
4125.447262631138	3839.5932356714225	48.539046291798975	1.0	212.81028105390772
4126.847757142626	3838.7143363144273	48.551080263704144	1.0	212.75709956977624
4128.251085108814	3848.6811658505876	48.58410836168789	1.0	212.7038466826829
4129.65280012105	3874.4237956184434	48.671037130158005	1.0	212.6506911334167
4131.0557343381415	3918.1019533427325	48.824938955106106	1.0	212.5975254693772
4132.458411689985	3966.9845024466476	49.021273884179166	1.0	212.54440562817695
4133.861547933779	4004.8168289525897	49.20975536185327	1.0	212.49130447490168
4135.263916643702	4021.599370765846	49.34343866643331	1.0	212.4382683745897
4136.665759185264	4013.30448618965	49.399449187213335	1.0	212.38528811264928
4138.071870513447	3988.9326871175294	49.38925528683035	1.0	212.33218257922212
4139.4732558303285	3976.488782766664	49.35699951057825	1.0	212.27929143265354
4140.8767796009915	3994.2203469741617	49.34629603829321	1.0	212.2263554580573
4142.280693618692	4023.134568807482	49.35913977237104	1.0	212.17344065213945
4143.684271903418	4032.686707574666	49.36481436372506	1.0	212.12057434337956
4145.0890611337945	4017.7880715600577	49.344618900352245	1.0	212.06769827260712
4146.491549408978	3999.602468440491	49.314854206590375	1.0	212.01494454924165
4147.89560765927	3996.38521695501	49.30898910511188	1.0	211.96216750638794
4149.300623698647	4008.2275616209026	49.35330809858888	1.0	211.9093902156735
4150.705441677261	4031.5934079320955	49.46040723774944	1.0	211.85665608753857
4152.109752862359	4064.0900914687954	49.62648694280232	1.0	211.80397664809303
4153.513878933492	4101.42461377912	49.83741246107174	1.0	211.7513397677639
4154.919440447472	4143.075754155189	50.07508527040599	1.0	211.69868470768085
4156.324318394475	4185.795036182633	50.32150539628906	1.0	211.6460908425291
4157.728746274969	4220.918405882126	50.557563082472264	1.0	211.59354935172678
4159.13497368693	4245.558914440931	50.76329351573296	1.0	211.54097609001133
4160.539552959524	4263.949010132867	50.92226192271646	1.0	211.48849992187286
4161.945695998348	4276.018939170427	51.0201831019434	1.0	211.4360008088526
4163.351491920731	4270.836830424599	51.03789796017255	1.0	211.38355010490406
4164.75511472475	4239.713374453837	50.96328800493748	1.0	211.3312158076856
4166.161749979995	4190.140631401955	50.80931889587293	1.0	211.27880456828262
4167.56729770979	4143.032590355588	50.61527760939192	1.0	211.2264691886972
4168.974537347642	4114.215778955941	50.42502330927939	1.0	211.1741061640813
4170.382114444212	4098.353216934229	50.265817132170426	1.0	211.12176593382958
4171.7881728687835	4081.757705808027	50.15234567729506	1.0	211.0695174372734
4173.195223226545	4065.901438314659	50.09923419005821	1.0	211.01726732595856
4174.601055735381	4068.2230531516507	50.11808034824139	1.0	210.965097614966
4176.008476183016	4095.7252715301465	50.20552688840054	1.0	210.9129041612766
4177.416200482457	4136.4435958887325	50.34206983159681	1.0	210.8607346199631
4178.822237976745	4181.244506341794	50.510895134821986	1.0	210.8086626764519
4180.227927960655	4230.671232086982	50.69987522764551	1.0	210.75663861908083
4181.638047980533	4280.795110496282	50.88488252016065	1.0	210.70448574984118
4183.045153748172	4312.546113375743	51.02864265651715	1.0	210.65247941101248
4184.452120548089	4319.70683318146	51.111374538995165	1.0	210.6005131795653
4185.858348614736	4322.600308461297	51.15157734694304	1.0	210.54860913985587
4187.267356732171	4335.421793969543	51.18436415044911	1.0	210.4966374539174
4188.676710083496	4357.081699206378	51.230349856199936	1.0	210.44468801176893
4190.084474915556	4379.617270293033	51.278524475521856	1.0	210.39283201098925
4191.492716287464	4388.51895816877	51.294216835666035	1.0	210.34099330718277
4192.90195797611	4372.349839755855	51.25276732000647	1.0	210.28915263930043
4194.310040081256	4335.621075719789	51.16611808525587	1.0	210.2373894209011
4195.718065496249	4297.266872647991	51.08180570850018	1.0	210.1856630278696
4197.126044618016	4283.18905868491	51.056132289161354	1.0	210.1339730394822
4198.536549409166	4302.846886282331	51.11411869043388	1.0	210.0822250900681
4199.945881857027	4341.6208247454815	51.249860311337784	1.0	210.03055486566095
4201.355432427972	4385.463594708578	51.447678340410576	1.0	209.97891131752837
4202.765399005982	4437.4141122107785	51.69433040587542	1.0	209.92728718403058
4204.173106651456	4501.662008953719	51.96691830073763	1.0	209.87578030199737
4205.582416816598	4563.456797229685	52.22438863003121	1.0	209.8242493251068
4206.991181596668	4601.714544002018	52.42318637784157	1.0	209.7727727949826
4208.403793654267	4613.124589393344	52.54476809614715	1.0	209.7211902894962
4209.812964753454	4612.90880135916	52.61004935966368	1.0	209.66976792384932
4211.223574638719	4614.671503468756	52.66071055140914	1.0	209.61832752205828
4212.633137001426	4624.927302674912	52.72410808180191	1.0	209.56695973155212
4214.045875809265	4646.734411522273	52.79621780726897	1.0	209.51551066428436
4215.45449987815	4668.817234836388	52.838690627058405	1.0	209.46424578148984
4216.86636798275	4667.5919174352575	52.80736527765614	1.0	209.41289720458238
4218.277423206683	4638.231761249024	52.68143828039431	1.0	209.36161253484806
4219.687176014089	4592.618548856697	52.47174193385561	1.0	209.310409452836
4221.099377048418	4536.142342151084	52.217274502563654	1.0	209.25915174024206
4222.509846090108	4479.444457356185	51.976986420298196	1.0	209.20799111543474
4223.9198079476355	4443.039346588512	51.816451482493754	1.0	209.15688303635872
4225.3320025355015	4441.273223407558	51.796635835022265	1.0	209.10572821545233
4226.744805980943	4477.129465881559	51.94284246605109	1.0	209.05458554422006
4228.155649973318	4546.920068349825	52.23128883254332	1.0	209.00354791079644
4229.567411324247	4635.605028679541	52.603367042799505	1.0	208.95251117385206
4230.980455073271	4721.013700832578	52.98218725573248	1.0	208.9014621823168
4232.392490497772	4789.521325965687	53.30717986751907	1.0	208.85048366886338
4233.803063790488	4837.7691362172745	53.55782472921233	1.0	208.79959189391158
4235.215539058772	4870.723459613652	53.743375665604276	1.0	208.74866546642798
4236.628118065537	4896.7367343839605	53.88253610974242	1.0	208.69776925976564
4238.040248050883	4917.669406940195	53.9826012324784	1.0	208.64692314385917
4239.453303349237	4928.884521613862	54.036484232325186	1.0	208.59607761671876
4240.867629353923	4926.684756305724	54.03824146995032	1.0	208.54522029528454
4242.281842963265	4913.354661826012	54.00599298600065	1.0	208.49440092184324
4243.693033182676	4894.579145889342	53.97456349800748	1.0	208.44372395572145
4245.107635465558	4883.891745861198	53.97857299872397	1.0	208.39295827480208
4246.518086141426	4892.3368730605425	54.02586144178856	1.0	208.3423752555917
4247.933262374427	4908.266390964805	54.095227492574764	1.0	208.29165652301987
4249.347042447249	4914.029612806363	54.16711523924424	1.0	208.24102155979074
4250.759436159008	4917.016607104308	54.24812656096134	1.0	208.19046988181907
4252.17480594655	4936.862173062862	54.356686270557674	1.0	208.1398453741571
4253.587414091942	4968.987106618549	54.494185991868065	1.0	208.08935323585325
4255.001652108656	4994.388546314718	54.645933102701555	1.0	208.03883642315702
4256.415304718214	5014.627627436626	54.8041000255682	1.0	207.9883740699264
4257.830221266164	5044.6620953397305	54.97518047101819	1.0	207.93790015181685
4259.245476271183	5090.843511518116	55.15600235425117	1.0	207.88744770681487
4260.659836634967	5140.754323918352	55.3124542411997	1.0	207.83706064049463
4262.073558934883	5172.777717774574	55.395863542921624	1.0	207.78672972447805
4263.4881240972945	5168.571348760988	55.367145613955664	1.0	207.73640220925515
4264.903932604371	5130.739218281821	55.23250123303157	1.0	207.68606388707414
4266.319648070019	5072.356272623376	55.02902167863734	1.0	207.63576227989878
4267.7311999864005	5007.700454710556	54.80911390110725	1.0	207.58564183284554
4269.148581141579	4955.577360519155	54.632020895182066	1.0	207.53534775431135
4270.563705225216	4932.812904040534	54.549215107519046	1.0	207.48516707032837
4271.979778444953	4947.227096045576	54.59789221942579	1.0	207.43498600860255
4273.3952490216225	4994.257926742216	54.76783159521407	1.0	207.38485953832932
4274.811359251045	5064.3722332774505	55.010554148844584	1.0	207.33474363398994
4276.226976975107	5137.447840105467	55.2484677157319	1.0	207.28467833466536
4277.6423112723305	5184.667770142041	55.40523900479371	1.0	207.23465618580596
4279.059569417545	5189.236288661925	55.43726935265903	1.0	207.18459920037986
4280.474952094961	5156.544091313888	55.33460666588683	1.0	207.13464153752102
4281.892294959709	5104.572568681487	55.132506044751935	1.0	207.08464778317907
4283.309448241553	5042.191864621854	54.87329345006968	1.0	207.0346937951006
4284.724462034662	4980.237237992315	54.60277576843266	1.0	206.98484819231533
4286.1422021868	4929.782391647429	54.35583602272265	1.0	206.93493955710431
4287.556519341842	4890.896498520819	54.152551642578935	1.0	206.88518430801707
4288.975292205691	4860.890879626325	53.997229440712445	1.0	206.83530527790109
4290.389888196849	4844.988244010795	53.877016603705485	1.0	206.78560593492097
4291.80886983998	4840.76310669862	53.75991054727338	1.0	206.73578542445784
4293.226689024043	4823.273540465107	53.60301899324462	1.0	206.68603862051492
4294.645007818501	4776.420569058262	53.3831469460159	1.0	206.63630715065665
4296.062355594812	4716.470556334492	53.10841251437523	1.0	206.58664253163258
4297.477945341126	4663.204205020295	52.812661831399716	1.0	206.5370722136846
4298.897073833785	4611.381402484573	52.526915667087835	1.0	206.48741074660037
4300.314447746291	4558.031148832917	52.283864186762905	1.0	206.43784339627018
4301.732933202835	4515.583276005819	52.11686524975369	1.0	206.38826987607794
4303.151310602075	4494.380480949403	52.06866404040224	1.0	206.3387328112673
4304.570666450779	4498.049601442484	52.166057821260885	1.0	206.28919425315294
4305.98721089487	4530.72444150705	52.4297310890161	1.0	206.23978638028615
4307.406562699956	4599.244647474947	52.879258264148135	1.0	206.1903131825018
4308.82496005352	4710.812633445638	53.50600692153259	1.0	206.14090581390656
4310.24271685104	4867.402593182908	54.288960066761845	1.0	206.09155325348297
4311.662624353104	5052.2832605496205	55.15600985233524	1.0	206.04215835637117
4313.081106807479	5246.498693765932	56.00822616960777	1.0	205.99284550657012
4314.50111606968	5424.16542828103	56.724974376732554	1.0	205.94351205567258
4315.918956974509	5546.2256116969675	57.21416205410907	1.0	205.89428632580285
4317.337906340105	5582.196511779715	57.41892988540427	1.0	205.8450544815129
4318.757774345607	5549.261635257192	57.37619243435753	1.0	205.7958231462657
4320.179028969229	5482.400582164587	57.1777217190355	1.0	205.746576140677
4321.597866209363	5411.121958838888	56.943660830370774	1.0	205.6974452077073
4323.016336911657	5358.072038451875	56.77416169363271	1.0	205.64835920464193
4324.438519153358	5346.476942583287	56.72948669045307	1.0	205.59917709237598
4325.855739062478	5383.338468443229	56.796114436108624	1.0	205.5501987576943
4327.277636820258	5451.065863224699	56.907852724323455	1.0	205.50109099980395
4328.698859487784	5506.091829794106	56.952149983972795	1.0	205.4520387963649
4330.117031693536	5505.617862059958	56.82439596574411	1.0	205.40312397287556
4331.536545309974	5419.266721462504	56.44689367269914	1.0	205.35419495767758
4332.957966179484	5259.380235520783	55.84714236117125	1.0	205.30523232539937
4334.37887748937	5062.034917471458	55.12334435085216	1.0	205.25631934199444
4335.799080353741	4880.241032325734	54.45407519411093	1.0	205.20746278106006
4337.220075676052	4766.7633818927	54.02606003446987	1.0	205.15861098118904
4338.641947421139	4760.6272906615695	53.977177460665885	1.0	205.10976108071688
4340.0632721106	4861.173094104611	54.320176076941706	1.0	205.06096196441
4341.483221581358	5038.624829504507	54.97296037751547	1.0	205.0122419698115
4342.905138985348	5237.979896200742	55.755969291230976	1.0	204.9634863783934
4344.3244000169125	5409.147442636289	56.50596002765108	1.0	204.91485369681027
4345.747156917301	5529.837370707409	57.124205672729715	1.0	204.86613310807553
4347.169453610968	5605.648289810229	57.5902086702712	1.0	204.8174601539827
4348.59128830225	5662.683298155644	57.95820659809646	1.0	204.768834833729
4350.013168048421	5723.25706426128	58.297008972690634	1.0	204.72023976126127
4351.432301350027	5795.88273834252	58.65763578247977	1.0	204.67177021906653
4352.854955001328	5876.768314004337	59.054917394546806	1.0	204.6232121638206
4354.278634386894	5964.32330211195	59.47505496143774	1.0	204.57465086281294
4355.702568673692	6057.909182559816	59.88542411536332	1.0	204.52611262064633
4357.1232647813185	6143.457575305453	60.24239033377261	1.0	204.47771637668998
4358.545137861919	6200.5009617832075	60.51243235046581	1.0	204.4293116283155
4359.969416369453	6219.340892785571	60.66561106039078	1.0	204.3808566437928
4361.390876496725	6214.21323934834	60.70666267509198	1.0	204.3325290961537
4362.81284083814	6200.416876484912	60.64802575463293	1.0	204.28421591419922
4364.237310620242	6182.038071534547	60.52043187988208	1.0	204.2358491727206
4365.660152128286	6152.912535171988	60.353880712893115	1.0	204.1875692270337
4367.083570374582	6112.96181609929	60.18179708167014	1.0	204.13930119078236
4368.506875087656	6073.976912116093	60.0342170579455	1.0	204.09106845563284
4369.930716702336	6050.809242771076	59.92974594552653	1.0	204.04284896303017
4371.353981758776	6046.109718733755	59.86302071144322	1.0	203.99468038913798
4372.7756989214495	6046.404825048127	59.805280691003	1.0	203.94659550670755
4374.200232435065	6036.346187535466	59.722737212627685	1.0	203.89844672087656
4375.624540004376	6014.658612459967	59.5965440890505	1.0	203.85033691518547
4377.048435195418	5988.00284961333	59.432667179168725	1.0	203.8022723352926
4378.4732986895015	5956.00642119227	59.249588367067155	1.0	203.7542063630948
4379.897585026456	5917.906805066984	59.07183878707465	1.0	203.70619111510456
4381.319633609269	5877.257259165379	58.92820106302056	1.0	203.6582824500349
4382.744356603259	5840.858126772392	58.84952854819217	1.0	203.61031486149793
4384.170420521782	5826.1059546878905	58.8757419669871	1.0	203.56233334676273
4385.594748048804	5853.336565274241	59.023038540676886	1.0	203.51444140219166
4387.018271282917	5927.045290302748	59.285928258612344	1.0	203.46660757306142
4388.443591211567	6018.495120849528	59.61263000694152	1.0	203.4187444620915
4389.8691130821835	6096.433295010015	59.93926818543108	1.0	203.37090565715843
4391.29321720316	6152.265794157279	60.21474938953692	1.0	203.32314544319124
4392.718624542863	6188.602516357982	60.413240662172534	1.0	203.27537253305843
4394.142623593344	6208.39320701845	60.54188461206938	1.0	203.22767777012197
4395.568616801627	6215.884910413365	60.61549093712607	1.0	203.17994718335584
4396.994872895077	6217.863064059556	60.65242502020143	1.0	203.13223876500228
4398.419412192996	6215.102726157498	60.66294672675273	1.0	203.08461865819731
4399.844155931735	6206.66533769055	60.66108453420954	1.0	203.0370225598578
4401.2724320432135	6195.55929962648	60.67194025334239	1.0	202.9893393858543
4402.695694955115	6191.621519747622	60.72745574847809	1.0	202.94185435318644
4404.124261587086	6206.591132111586	60.85091347843671	1.0	202.894223232708
4405.549126378061	6239.771352074366	61.03696217285212	1.0	202.84674630890058
4406.975912753203	6279.766629404193	61.25693970868731	1.0	202.7992361199694
4408.400392942992	6321.345785144653	61.47465215902147	1.0	202.75183340309178
4409.828896183781	6362.949322496738	61.66417714209875	1.0	202.70432756460784
4411.254175462216	6395.98838119134	61.8169510799668	1.0	202.65695960486315
4412.679356925092	6418.799698640736	61.9446341466529	1.0	202.60962549214173
4414.107361258959	6442.231858248293	62.06458520641162	1.0	202.56222828064836
4415.533055294045	6473.032680099197	62.18762045946445	1.0	202.5149383334075
4416.959667094998	6506.848415691554	62.30689227218225	1.0	202.46764850180267
4418.3879844859575	6535.245813805072	62.40065485895768	1.0	202.4203327254238
4419.813962911752	6548.782494841126	62.439817165001614	1.0	202.37312493806616
4421.241509584853	6542.215801284583	62.41471557653215	1.0	202.32589573504328
4422.668758419513	6517.582907262754	62.33367071289843	1.0	202.2787068654523
4424.096142276606	6487.8519569739665	62.22953934639361	1.0	202.2315439829741
4425.522289234228	6465.2359185784835	62.13676225241255	1.0	202.18445235327633
4426.9511164485975	6454.029053802588	62.07779606495	1.0	202.13730264784067
4428.377865737341	6453.940179625869	62.05983794719467	1.0	202.09025187123578
4429.8046072505995	6465.107671049223	62.08266360630945	1.0	202.04323165898197
4431.234750694404	6486.3653824074145	62.13784224599618	1.0	201.99612971840162
4432.662941809787	6514.501473049259	62.214253638917384	1.0	201.94912240948418
4434.089646943336	6541.643184692929	62.29644001542538	1.0	201.90219424423867
4435.5188124537635	6562.52408434573	62.375523924606476	1.0	201.85521541804738
4436.945799331074	6580.770502435796	62.45020988831039	1.0	201.80833840194035
4438.373797512396	6599.653218723873	62.521640925130065	1.0	201.76145833916647
4439.803445907927	6614.413298706724	62.588755423038165	1.0	201.7145543100259
4441.230713869215	6622.089018108354	62.650264174797165	1.0	201.66775850015839
4442.660253970136	6628.8534769507605	62.70679477861899	1.0	201.62091833316808
4444.089415744874	6640.883177487078	62.75757086623705	1.0	201.57412068477475
4445.518392658686	6655.56450188773	62.79184436731258	1.0	201.52735917314564
4446.948110448434	6662.489562430445	62.791604151419584	1.0	201.48060349321375
4448.374490617913	6650.257924838961	62.735297819445556	1.0	201.43398691219366
4449.804429724658	6616.565730674687	62.614049089440684	1.0	201.3872840166604
4451.232044577998	6569.670960434157	62.437353586540574	1.0	201.34068696609407
4452.663968414011	6518.14453749776	62.229256679143006	1.0	201.29397928657886
4454.091753009468	6466.149569755536	62.027573087208275	1.0	201.24743652579303
4455.522021618646	6421.041699384645	61.87525222067158	1.0	201.20084269881647
4456.9510141270075	6400.048013007889	61.80541722296047	1.0	201.15432030794514
4458.381204225211	6417.844202357494	61.83380761409396	1.0	201.10778878829643
4459.812368885736	6465.071555581568	61.947208248405445	1.0	201.06125543539966
4461.239863430947	6515.462346221193	62.11222768112376	1.0	201.0148711548553
4462.671323785358	6555.65485955989	62.306008423497765	1.0	200.96838780939422
4464.101491673203	6596.187630307964	62.5177135964037	1.0	200.9219762041484
4465.530953296255	6650.060247638098	62.74859004435699	1.0	200.87561722481908
4466.961345336124	6714.608040795457	62.99469290128155	1.0	200.82925777049743
4468.391499884897	6779.2048667671115	63.244062198891555	1.0	200.78293568651122
4469.822704217766	6839.309700151442	63.47993114155552	1.0	200.73660927534252
4471.254300771814	6894.653271546621	63.68571182814479	1.0	200.6902998378784
4472.6838736105465	6937.799647093319	63.84454944227106	1.0	200.6440854459756
4474.115099488772	6959.017432436196	63.95096431593251	1.0	200.59784719974488
4475.546793599319	6961.366706078528	64.01701534868215	1.0	200.55162341383374
4476.97519363767	6958.675422738727	64.06648921545322	1.0	200.50553544249155
4478.4073623618615	6963.5234909910705	64.12475786671139	1.0	200.4593553890201
4479.836667418611	6983.437205439408	64.20202210818353	1.0	200.41329711235403
4481.268467769152	7018.485493433559	64.29090782849279	1.0	200.36718788437997
4482.700753906367	7055.180144554548	64.37355022947237	1.0	200.32109248238785
4484.131458517895	7075.841617490622	64.43283478468248	1.0	200.27507737689797
4485.562788577227	7076.354015689524	64.46591701367113	1.0	200.22907152840523
4486.996527151263	7063.523754158313	64.48428683964251	1.0	200.18301769077914
4488.427312502726	7051.143145561205	64.51304342641322	1.0	200.13708804621692
4489.856706427319	7056.473658296514	64.57783876286675	1.0	200.09123229802017
4491.29033316477	7088.800628006804	64.69524891309237	1.0	200.04527007663881
4492.721404662046	7137.095647757351	64.86166271726405	1.0	199.99941903122112
4494.15339645203	7186.254532962851	65.06505181182578	1.0	199.95356772877136
4495.5864702350345	7231.565824530991	65.3009865544385	1.0	199.9077110251202
4497.0193785891925	7279.992434780382	65.56967325835961	1.0	199.86188883642754
4498.450284026386	7343.634380835386	65.87222540058225	1.0	199.8161598285673
4499.884500375883	7426.441356261384	66.19593922166827	1.0	199.7703541937569
4501.315130741214	7513.137252654185	66.5121563116024	1.0	199.7246921671408
4502.748182980497	7588.6574534889105	66.79167717793494	1.0	199.67898193011166
4504.182965508254	7650.135951893542	67.01326214759183	1.0	199.6332456409325
4505.611334217328	7696.2717930275285	67.17050950559148	1.0	199.5877427376465
4507.04559465251	7719.450174501152	67.26085558533022	1.0	199.54208116444508
4508.480122259397	7720.150550565809	67.2922918583933	1.0	199.49644014577808
4509.912228790391	7706.700598797795	67.27731483298372	1.0	199.45090511803565
4511.345984584334	7685.84258717292	67.22800238017527	1.0	199.4053466103348
4512.77945198221	7662.250106685333	67.15727384259158	1.0	199.35982620666934
4514.212294718323	7637.2424593733795	67.0682758203971	1.0	199.31435453011633
4515.645379559012	7606.842590626644	66.95593952830437	1.0	199.26890403451824
4517.078771406517	7567.212014612041	66.8176850027651	1.0	199.22347265059855
4518.513159818278	7521.219906794514	66.65755997154073	1.0	199.17803853469366
4519.945893738017	7478.3469071189475	66.48906718002566	1.0	199.13268561149556
4521.380346767708	7443.331880353855	66.32805921932325	1.0	199.0873070647942
4522.814253079223	7412.479060915533	66.18617709279165	1.0	199.0419745813903
4524.2480446962145	7383.5756335042715	66.07157564192997	1.0	198.9966744557459
4525.682176540865	7360.654924895451	65.99083930053717	1.0	198.95139229422034
4527.115751722155	7347.582720808893	65.9563926720024	1.0	198.90615638203323
4528.550897163181	7348.43666746349	65.98511551691706	1.0	198.86089960808144
4529.98513863063	7368.669615304124	66.08942718996593	1.0	198.81569998912417
4531.4192957479045	7412.1138845878095	66.27853204849886	1.0	198.77053163821074
4532.8525094475735	7478.58895097179	66.54664765575339	1.0	198.72542155354398
4534.290927485996	7563.3041496902715	66.86616200168214	1.0	198.68017633607093
4535.722930674845	7655.040851782954	67.19687952585096	1.0	198.63516140233259
4537.1567878361375	7737.247704153851	67.48981324504638	1.0	198.5901166592325
4538.592969303908	7796.136835881463	67.6998992247079	1.0	198.54502742865589
4540.026650241438	7818.157435301806	67.7936257614336	1.0	198.50004515515766
4541.462441212656	7792.293713523251	67.7627410663262	1.0	198.45502514193913
4542.895309013823	7731.544738880692	67.64319319011342	1.0	198.41012515680072
